day,method,case,t_idx,load_kw
2023-07-01,Statistic,EV,47,58.551593
2023-07-01,Statistic,EV,48,62.923122
2023-07-01,Statistic,EV,49,62.923122
2023-07-01,Statistic,EV,50,62.923122
2023-07-01,Statistic,EV,51,64.705693
2023-07-01,Statistic,EV,52,70.079232
2023-07-01,Statistic,EV,53,71.411686
2023-07-01,Statistic,EV,54,77.071635
2023-07-01,Statistic,EV,55,81.417282
2023-07-01,Statistic,EV,56,81.417282
2023-07-01,Statistic,EV,57,81.417282
2023-07-01,Statistic,EV,58,81.417282
2023-07-01,Statistic,EV,59,81.417282
2023-07-01,Statistic,EV,60,81.417282
2023-07-01,Statistic,EV,61,81.417282
2023-07-01,Statistic,EV,62,81.417282
2023-07-01,Statistic,EV,63,81.417282
2023-07-01,Statistic,EV,64,81.417282
2023-07-01,Statistic,EV,65,39.986264
2023-07-01,Statistic,EV,66,39.986264
2023-07-01,Statistic,EV,67,39.986264
2023-07-01,Statistic,EV,68,42.808972
2023-07-01,Statistic,EV,69,39.6
2023-07-01,Statistic,EV,70,42.004933
2023-07-01,Statistic,EV,71,31.10723
2023-07-01,Statistic,EV,72,42.808972
2023-07-01,Statistic,EV,73,43.003247
2023-07-01,Statistic,EV,74,43.003247
2023-07-01,Statistic,EV,75,43.003247
2023-07-01,Statistic,EV,76,42.768
2023-07-01,Statistic,EV,77,39.716
2023-07-01,Statistic,EV,78,39.6
2023-07-01,Statistic,EV,79,43.003247
2023-07-01,Statistic,EV,80,42.872753
2023-07-01,Statistic,EV,81,26.452
2023-07-01,Statistic,EV,82,33.0
2023-07-01,Statistic,EV,83,26.4
2023-07-01,Statistic,EV,84,26.4
2023-07-01,Statistic,EV,85,39.6
2023-07-01,Statistic,EV,86,39.6
2023-07-01,Statistic,EV,87,39.6
2023-07-01,Statistic,EV,88,36.132
2023-07-01,Statistic,EV,89,26.4
2023-07-01,Statistic,EV,90,13.2
2023-07-01,Statistic,EV,91,13.2
2023-07-01,Statistic,EV,92,0.544
2023-07-01,Statistic,EV,93,4.788
2023-07-01,Statistic,EV,94,6.6
2023-07-01,Statistic,EV,95,0.0
2023-07-01,Statistic,EV,96,0.0
2023-07-01,Statistic,Charger,1,0.0
2023-07-01,Statistic,Charger,2,0.0
2023-07-01,Statistic,Charger,3,0.0
2023-07-01,Statistic,Charger,4,0.0
2023-07-01,Statistic,Charger,5,6.6
2023-07-01,Statistic,Charger,6,6.6
2023-07-01,Statistic,Charger,7,6.6
2023-07-01,Statistic,Charger,8,13.2
2023-07-01,Statistic,Charger,9,13.2
2023-07-01,Statistic,Charger,10,13.2
2023-07-01,Statistic,Charger,11,13.2
2023-07-01,Statistic,Charger,12,17.16225
2023-07-01,Statistic,Charger,13,17.16225
2023-07-01,Statistic,Charger,14,17.16225
2023-07-01,Statistic,Charger,15,8.96175
2023-07-01,Statistic,Charger,16,17.16225
2023-07-01,Statistic,Charger,17,13.2
2023-07-01,Statistic,Charger,18,17.16225
2023-07-01,Statistic,Charger,19,17.16225
2023-07-01,Statistic,Charger,20,17.16225
2023-07-01,Statistic,Charger,21,17.16225
2023-07-01,Statistic,Charger,22,17.16225
2023-07-01,Statistic,Charger,23,17.16225
2023-07-01,Statistic,Charger,24,17.16225
2023-07-01,Statistic,Charger,25,13.2
2023-07-01,Statistic,Charger,26,22.946145
2023-07-01,Statistic,Charger,27,22.946145
2023-07-01,Statistic,Charger,28,24.223084
2023-07-01,Statistic,Charger,29,25.800166
2023-07-01,Statistic,Charger,30,27.687485
2023-07-01,Statistic,Charger,31,27.687485
2023-07-01,Statistic,Charger,32,28.068333
2023-07-01,Statistic,Charger,33,28.068333
2023-07-01,Statistic,Charger,34,28.987559
2023-07-01,Statistic,Charger,35,30.217292
2023-07-01,Statistic,Charger,36,41.482212
2023-07-01,Statistic,Charger,37,41.967212
2023-07-01,Statistic,Charger,38,41.967212
2023-07-01,Statistic,Charger,39,41.967212
2023-07-01,Statistic,Charger,40,41.967212
2023-07-01,Statistic,Charger,41,43.109138
2023-07-01,Statistic,Charger,42,45.117833
2023-07-01,Statistic,Charger,43,50.862742
2023-07-01,Statistic,Charger,44,53.008266
2023-07-01,Statistic,Charger,45,53.008266
2023-07-01,Statistic,Charger,46,53.008266
2023-07-01,Statistic,Charger,47,56.220488
2023-07-01,Statistic,Charger,48,60.592018
2023-07-01,Statistic,Charger,49,60.592018
2023-07-01,Statistic,Charger,50,60.592018
2023-07-01,Statistic,Charger,51,60.592018
2023-07-01,Statistic,Charger,52,60.592018
2023-07-01,Statistic,Charger,53,62.406277
2023-07-01,Statistic,Charger,54,67.641388
2023-07-01,Statistic,Charger,55,72.343521
2023-07-01,Statistic,Charger,56,72.343521
2023-07-01,Statistic,Charger,57,72.343521
2023-07-01,Statistic,Charger,58,72.343521
2023-07-01,Statistic,Charger,59,72.343521
2023-07-01,Statistic,Charger,60,72.343521
2023-07-01,Statistic,Charger,61,72.343521
2023-07-01,Statistic,Charger,62,72.343521
2023-07-01,Statistic,Charger,63,72.343521
2023-07-01,Statistic,Charger,64,72.343521
2023-07-01,Statistic,Charger,65,34.553865
2023-07-01,Statistic,Charger,66,34.553865
2023-07-01,Statistic,Charger,67,34.553865
2023-07-01,Statistic,Charger,68,34.553865
2023-07-01,Statistic,Charger,69,15.250645
2023-07-01,Statistic,Charger,70,32.009082
2023-07-01,Statistic,Charger,71,34.553865
2023-07-01,Statistic,Charger,72,34.553865
2023-07-01,Statistic,Charger,73,38.59991
2023-07-01,Statistic,Charger,74,38.59991
2023-07-01,Statistic,Charger,75,38.59991
2023-07-01,Statistic,Charger,76,32.349802
2023-07-01,Statistic,Charger,77,33.0
2023-07-01,Statistic,Charger,78,33.0
2023-07-01,Statistic,Charger,79,38.59991
2023-07-01,Statistic,Charger,80,34.07609
2023-07-01,Statistic,Charger,81,26.4
2023-07-01,Statistic,Charger,82,26.4
2023-07-01,Statistic,Charger,83,19.8
2023-07-01,Statistic,Charger,84,19.8
2023-07-01,Statistic,Charger,85,38.18
2023-07-01,Statistic,Charger,86,33.0
2023-07-01,Statistic,Charger,87,33.0
2023-07-01,Statistic,Charger,88,29.532
2023-07-01,Statistic,Charger,89,19.8
2023-07-01,Statistic,Charger,90,13.2
2023-07-01,Statistic,Charger,91,6.6
2023-07-01,Statistic,Charger,92,0.544
2023-07-01,Statistic,Charger,93,4.788
2023-07-01,Statistic,Charger,94,6.6
2023-07-01,Statistic,Charger,95,0.0
2023-07-01,Statistic,Charger,96,0.0
2023-07-01,GMM,EV,1,0.0
2023-07-01,GMM,EV,2,0.0
2023-07-01,GMM,EV,3,0.0
2023-07-01,GMM,EV,4,6.6
2023-07-01,GMM,EV,5,6.6
2023-07-01,GMM,EV,6,6.6
2023-07-01,GMM,EV,7,0.0
2023-07-01,GMM,EV,8,6.6
2023-07-01,GMM,EV,9,0.0
2023-07-01,GMM,EV,10,6.6
2023-07-01,GMM,EV,11,13.2
2023-07-01,GMM,EV,12,13.2
2023-07-01,GMM,EV,13,6.62
2023-07-01,GMM,EV,14,8.6883476
2023-07-01,GMM,EV,15,17.711652
2023-07-01,GMM,EV,16,13.2
2023-07-01,GMM,EV,17,13.2
2023-07-01,GMM,EV,18,26.4
2023-07-01,GMM,EV,19,26.4
2023-07-01,GMM,EV,20,26.4
2023-07-01,GMM,EV,21,23.348
2023-07-01,GMM,EV,22,26.4
2023-07-01,GMM,EV,23,19.8
2023-07-01,GMM,EV,24,19.8
2023-07-01,GMM,EV,25,19.8
2023-07-01,GMM,EV,26,26.4
2023-07-01,GMM,EV,27,22.212
2023-07-01,GMM,EV,28,19.8
2023-07-01,GMM,EV,29,33.0
2023-07-01,GMM,EV,30,39.6
2023-07-01,GMM,EV,31,13.744
2023-07-01,GMM,EV,32,38.968
2023-07-01,GMM,EV,33,28.527997
2023-07-01,GMM,EV,34,41.119997
2023-07-01,GMM,EV,35,46.088003
2023-07-01,GMM,EV,36,56.313657
2023-07-01,GMM,EV,37,56.798657
2023-07-01,GMM,EV,38,57.575398
2023-07-01,GMM,EV,39,52.8
2023-07-01,GMM,EV,40,43.447429
2023-07-01,GMM,EV,41,42.656642
2023-07-01,GMM,EV,42,46.686587
2023-07-01,GMM,EV,43,58.409465
2023-07-01,GMM,EV,44,59.408333
2023-07-01,GMM,EV,45,59.408333
2023-07-01,GMM,EV,46,59.408333
2023-07-01,GMM,EV,47,63.972015
2023-07-01,GMM,EV,48,65.210208
2023-07-01,GMM,EV,49,68.820458
2023-07-01,GMM,EV,50,70.974175
2023-07-01,GMM,EV,51,70.974175
2023-07-01,GMM,EV,52,75.579123
2023-07-01,GMM,EV,53,82.312123
2023-07-01,GMM,EV,54,82.312123
2023-07-01,GMM,EV,55,82.312123
2023-07-01,GMM,EV,56,82.312123
2023-07-01,GMM,EV,57,82.312123
2023-07-01,GMM,EV,58,82.312123
2023-07-01,GMM,EV,59,82.312123
2023-07-01,GMM,EV,60,82.312123
2023-07-01,GMM,EV,61,82.312123
2023-07-01,GMM,EV,62,82.312123
2023-07-01,GMM,EV,63,82.312123
2023-07-01,GMM,EV,64,82.312123
2023-07-01,GMM,EV,65,31.545158
2023-07-01,GMM,EV,66,31.545158
2023-07-01,GMM,EV,67,31.545158
2023-07-01,GMM,EV,68,26.4
2023-07-01,GMM,EV,69,22.030018
2023-07-01,GMM,EV,70,31.545158
2023-07-01,GMM,EV,71,21.254842
2023-07-01,GMM,EV,72,31.545158
2023-07-01,GMM,EV,73,31.545158
2023-07-01,GMM,EV,74,31.545158
2023-07-01,GMM,EV,75,31.545158
2023-07-01,GMM,EV,76,31.545158
2023-07-01,GMM,EV,77,31.545158
2023-07-01,GMM,EV,78,16.805877
2023-07-01,GMM,EV,79,19.8
2023-07-01,GMM,EV,80,29.154129
2023-07-01,GMM,EV,81,17.599092
2023-07-01,GMM,EV,82,26.476
2023-07-01,GMM,EV,83,26.4
2023-07-01,GMM,EV,84,26.4
2023-07-01,GMM,EV,85,39.6
2023-07-01,GMM,EV,86,39.6
2023-07-01,GMM,EV,87,39.6
2023-07-01,GMM,EV,88,36.132
2023-07-01,GMM,EV,89,26.4
2023-07-01,GMM,EV,90,13.2
2023-07-01,GMM,EV,91,6.6
2023-07-01,GMM,EV,92,0.0
2023-07-01,GMM,EV,93,4.788
2023-07-01,GMM,EV,94,6.6
2023-07-01,GMM,EV,95,0.0
2023-07-01,GMM,EV,96,0.0
2023-07-01,GMM,Charger,1,0.0
2023-07-01,GMM,Charger,2,0.0
2023-07-01,GMM,Charger,3,0.0
2023-07-01,GMM,Charger,4,6.6
2023-07-01,GMM,Charger,5,6.6
2023-07-01,GMM,Charger,6,13.2
2023-07-01,GMM,Charger,7,13.2
2023-07-01,GMM,Charger,8,13.2
2023-07-01,GMM,Charger,9,13.2
2023-07-01,GMM,Charger,10,13.2
2023-07-01,GMM,Charger,11,13.2
2023-07-01,GMM,Charger,12,13.2
2023-07-01,GMM,Charger,13,13.22
2023-07-01,GMM,Charger,14,19.8
2023-07-01,GMM,Charger,15,19.8
2023-07-01,GMM,Charger,16,19.8
2023-07-01,GMM,Charger,17,19.8
2023-07-01,GMM,Charger,18,19.8
2023-07-01,GMM,Charger,19,6.6
2023-07-01,GMM,Charger,20,23.348
2023-07-01,GMM,Charger,21,19.8
2023-07-01,GMM,Charger,22,19.8
2023-07-01,GMM,Charger,23,19.8
2023-07-01,GMM,Charger,24,19.8
2023-07-01,GMM,Charger,25,19.8
2023-07-01,GMM,Charger,26,13.2
2023-07-01,GMM,Charger,27,13.2
2023-07-01,GMM,Charger,28,33.0
2023-07-01,GMM,Charger,29,39.6
2023-07-01,GMM,Charger,30,43.712
2023-07-01,GMM,Charger,31,28.497816
2023-07-01,GMM,Charger,32,29.76
2023-07-01,GMM,Charger,33,33.0
2023-07-01,GMM,Charger,34,39.6
2023-07-01,GMM,Charger,35,43.712
2023-07-01,GMM,Charger,36,52.617548
2023-07-01,GMM,Charger,37,53.102548
2023-07-01,GMM,Charger,38,53.879289
2023-07-01,GMM,Charger,39,53.879289
2023-07-01,GMM,Charger,40,53.879289
2023-07-01,GMM,Charger,41,53.879289
2023-07-01,GMM,Charger,42,53.879289
2023-07-01,GMM,Charger,43,57.211997
2023-07-01,GMM,Charger,44,58.210866
2023-07-01,GMM,Charger,45,58.210866
2023-07-01,GMM,Charger,46,58.210866
2023-07-01,GMM,Charger,47,61.957561
2023-07-01,GMM,Charger,48,63.195754
2023-07-01,GMM,Charger,49,67.270979
2023-07-01,GMM,Charger,50,67.270979
2023-07-01,GMM,Charger,51,67.270979
2023-07-01,GMM,Charger,52,67.270979
2023-07-01,GMM,Charger,53,67.270979
2023-07-01,GMM,Charger,54,67.270979
2023-07-01,GMM,Charger,55,67.270979
2023-07-01,GMM,Charger,56,67.270979
2023-07-01,GMM,Charger,57,67.270979
2023-07-01,GMM,Charger,58,67.270979
2023-07-01,GMM,Charger,59,67.270979
2023-07-01,GMM,Charger,60,67.270979
2023-07-01,GMM,Charger,61,67.270979
2023-07-01,GMM,Charger,62,67.270979
2023-07-01,GMM,Charger,63,67.270979
2023-07-01,GMM,Charger,64,67.270979
2023-07-01,GMM,Charger,65,31.545718
2023-07-01,GMM,Charger,66,15.514239
2023-07-01,GMM,Charger,67,25.528192
2023-07-01,GMM,Charger,68,20.777718
2023-07-01,GMM,Charger,69,30.763642
2023-07-01,GMM,Charger,70,31.545718
2023-07-01,GMM,Charger,71,23.862325
2023-07-01,GMM,Charger,72,31.545718
2023-07-01,GMM,Charger,73,26.298282
2023-07-01,GMM,Charger,74,19.8
2023-07-01,GMM,Charger,75,31.545718
2023-07-01,GMM,Charger,76,29.830538
2023-07-01,GMM,Charger,77,26.4
2023-07-01,GMM,Charger,78,31.542135
2023-07-01,GMM,Charger,79,31.545718
2023-07-01,GMM,Charger,80,26.417286
2023-07-01,GMM,Charger,81,19.8
2023-07-01,GMM,Charger,82,19.8
2023-07-01,GMM,Charger,83,19.8
2023-07-01,GMM,Charger,84,19.8
2023-07-01,GMM,Charger,85,38.18
2023-07-01,GMM,Charger,86,33.0
2023-07-01,GMM,Charger,87,33.0
2023-07-01,GMM,Charger,88,29.532
2023-07-01,GMM,Charger,89,19.8
2023-07-01,GMM,Charger,90,7.144
2023-07-01,GMM,Charger,91,0.0
2023-07-01,GMM,Charger,92,0.0
2023-07-01,GMM,Charger,93,4.788
2023-07-01,GMM,Charger,94,6.6
2023-07-01,GMM,Charger,95,0.0
2023-07-01,GMM,Charger,96,0.0
2023-07-01,LSTM,EV,1,0.0
2023-07-01,LSTM,EV,2,0.0
2023-07-01,LSTM,EV,3,0.0
2023-07-01,LSTM,EV,4,6.6
2023-07-01,LSTM,EV,5,6.6
2023-07-01,LSTM,EV,6,6.6
2023-07-01,LSTM,EV,7,0.0
2023-07-01,LSTM,EV,8,6.6
2023-07-01,LSTM,EV,9,3.9292353
2023-07-01,LSTM,EV,10,0.0
2023-07-01,LSTM,EV,11,12.854471
2023-07-01,LSTM,EV,12,9.0526551
2023-07-01,LSTM,EV,13,6.6
2023-07-01,LSTM,EV,14,10.033049
2023-07-01,LSTM,EV,15,19.8
2023-07-01,LSTM,EV,16,13.2
2023-07-01,LSTM,EV,17,19.8
2023-07-01,LSTM,EV,18,2.412
2023-07-01,LSTM,EV,19,13.2
2023-07-01,LSTM,EV,20,10.148
2023-07-01,LSTM,EV,21,13.382765
2023-07-01,LSTM,EV,22,6.6
2023-07-01,LSTM,EV,23,19.982765
2023-07-01,LSTM,EV,24,13.2
2023-07-01,LSTM,EV,25,19.8
2023-07-01,LSTM,EV,26,24.005244
2023-07-01,LSTM,EV,27,24.005244
2023-07-01,LSTM,EV,28,25.43942
2023-07-01,LSTM,EV,29,27.614976
2023-07-01,LSTM,EV,30,29.519433
2023-07-01,LSTM,EV,31,29.519433
2023-07-01,LSTM,EV,32,29.900281
2023-07-01,LSTM,EV,33,29.900281
2023-07-01,LSTM,EV,34,29.967894
2023-07-01,LSTM,EV,35,31.197628
2023-07-01,LSTM,EV,36,41.703133
2023-07-01,LSTM,EV,37,41.703133
2023-07-01,LSTM,EV,38,42.273986
2023-07-01,LSTM,EV,39,42.273986
2023-07-01,LSTM,EV,40,44.574599
2023-07-01,LSTM,EV,41,47.596479
2023-07-01,LSTM,EV,42,48.014074
2023-07-01,LSTM,EV,43,54.013711
2023-07-01,LSTM,EV,44,54.987114
2023-07-01,LSTM,EV,45,55.240379
2023-07-01,LSTM,EV,46,55.391705
2023-07-01,LSTM,EV,47,62.508474
2023-07-01,LSTM,EV,48,65.536931
2023-07-01,LSTM,EV,49,65.536931
2023-07-01,LSTM,EV,50,67.35656
2023-07-01,LSTM,EV,51,70.277572
2023-07-01,LSTM,EV,52,73.986602
2023-07-01,LSTM,EV,53,74.883085
2023-07-01,LSTM,EV,54,79.269335
2023-07-01,LSTM,EV,55,84.16044
2023-07-01,LSTM,EV,56,84.16044
2023-07-01,LSTM,EV,57,84.16044
2023-07-01,LSTM,EV,58,84.16044
2023-07-01,LSTM,EV,59,84.16044
2023-07-01,LSTM,EV,60,84.16044
2023-07-01,LSTM,EV,61,84.16044
2023-07-01,LSTM,EV,62,84.16044
2023-07-01,LSTM,EV,63,84.16044
2023-07-01,LSTM,EV,64,84.16044
2023-07-01,LSTM,EV,65,31.650094
2023-07-01,LSTM,EV,66,31.650094
2023-07-01,LSTM,EV,67,31.650094
2023-07-01,LSTM,EV,68,33.864742
2023-07-01,LSTM,EV,69,33.864742
2023-07-01,LSTM,EV,70,37.777212
2023-07-01,LSTM,EV,71,37.777212
2023-07-01,LSTM,EV,72,37.777211
2023-07-01,LSTM,EV,73,42.341212
2023-07-01,LSTM,EV,74,42.341212
2023-07-01,LSTM,EV,75,42.341212
2023-07-01,LSTM,EV,76,40.142788
2023-07-01,LSTM,EV,77,42.341212
2023-07-01,LSTM,EV,78,42.341212
2023-07-01,LSTM,EV,79,42.341212
2023-07-01,LSTM,EV,80,40.793576
2023-07-01,LSTM,EV,81,26.452
2023-07-01,LSTM,EV,82,33.0
2023-07-01,LSTM,EV,83,26.4
2023-07-01,LSTM,EV,84,26.4
2023-07-01,LSTM,EV,85,39.6
2023-07-01,LSTM,EV,86,39.6
2023-07-01,LSTM,EV,87,39.6
2023-07-01,LSTM,EV,88,36.132
2023-07-01,LSTM,EV,89,26.4
2023-07-01,LSTM,EV,90,13.2
2023-07-01,LSTM,EV,91,13.2
2023-07-01,LSTM,EV,92,0.544
2023-07-01,LSTM,EV,93,4.788
2023-07-01,LSTM,EV,94,6.6
2023-07-01,LSTM,EV,95,0.0
2023-07-01,LSTM,EV,96,0.0
2023-07-01,LSTM,Charger,1,0.0
2023-07-01,LSTM,Charger,2,0.0
2023-07-01,LSTM,Charger,3,0.0
2023-07-01,LSTM,Charger,4,6.6
2023-07-01,LSTM,Charger,5,6.6
2023-07-01,LSTM,Charger,6,0.0
2023-07-01,LSTM,Charger,7,6.6
2023-07-01,LSTM,Charger,8,6.6
2023-07-01,LSTM,Charger,9,6.6
2023-07-01,LSTM,Charger,10,6.6
2023-07-01,LSTM,Charger,11,13.2
2023-07-01,LSTM,Charger,12,13.2
2023-07-01,LSTM,Charger,13,17.780819
2023-07-01,LSTM,Charger,14,13.2
2023-07-01,LSTM,Charger,15,17.780819
2023-07-01,LSTM,Charger,16,6.6
2023-07-01,LSTM,Charger,17,13.2
2023-07-01,LSTM,Charger,18,17.786903
2023-07-01,LSTM,Charger,19,17.786903
2023-07-01,LSTM,Charger,20,17.786903
2023-07-01,LSTM,Charger,21,17.786903
2023-07-01,LSTM,Charger,22,17.786903
2023-07-01,LSTM,Charger,23,17.786903
2023-07-01,LSTM,Charger,24,17.786903
2023-07-01,LSTM,Charger,25,17.786903
2023-07-01,LSTM,Charger,26,22.588445
2023-07-01,LSTM,Charger,27,22.588445
2023-07-01,LSTM,Charger,28,24.16333
2023-07-01,LSTM,Charger,29,26.338886
2023-07-01,LSTM,Charger,30,28.243343
2023-07-01,LSTM,Charger,31,28.243343
2023-07-01,LSTM,Charger,32,28.624191
2023-07-01,LSTM,Charger,33,28.624191
2023-07-01,LSTM,Charger,34,28.691804
2023-07-01,LSTM,Charger,35,29.921538
2023-07-01,LSTM,Charger,36,40.427043
2023-07-01,LSTM,Charger,37,40.427043
2023-07-01,LSTM,Charger,38,40.997895
2023-07-01,LSTM,Charger,39,40.997895
2023-07-01,LSTM,Charger,40,40.997895
2023-07-01,LSTM,Charger,41,43.104644
2023-07-01,LSTM,Charger,42,43.388785
2023-07-01,LSTM,Charger,43,49.273214
2023-07-01,LSTM,Charger,44,50.246618
2023-07-01,LSTM,Charger,45,50.499882
2023-07-01,LSTM,Charger,46,50.651208
2023-07-01,LSTM,Charger,47,59.333727
2023-07-01,LSTM,Charger,48,62.362185
2023-07-01,LSTM,Charger,49,62.362185
2023-07-01,LSTM,Charger,50,62.362185
2023-07-01,LSTM,Charger,51,62.362185
2023-07-01,LSTM,Charger,52,62.362185
2023-07-01,LSTM,Charger,53,62.362185
2023-07-01,LSTM,Charger,54,64.299457
2023-07-01,LSTM,Charger,55,73.677528
2023-07-01,LSTM,Charger,56,73.677528
2023-07-01,LSTM,Charger,57,73.677528
2023-07-01,LSTM,Charger,58,73.677528
2023-07-01,LSTM,Charger,59,73.677528
2023-07-01,LSTM,Charger,60,73.677528
2023-07-01,LSTM,Charger,61,73.677528
2023-07-01,LSTM,Charger,62,73.677528
2023-07-01,LSTM,Charger,63,73.677528
2023-07-01,LSTM,Charger,64,73.677528
2023-07-01,LSTM,Charger,65,29.390279
2023-07-01,LSTM,Charger,66,29.390275
2023-07-01,LSTM,Charger,67,29.390279
2023-07-01,LSTM,Charger,68,29.390279
2023-07-01,LSTM,Charger,69,29.390279
2023-07-01,LSTM,Charger,70,33.031879
2023-07-01,LSTM,Charger,71,33.031879
2023-07-01,LSTM,Charger,72,33.031879
2023-07-01,LSTM,Charger,73,37.585253
2023-07-01,LSTM,Charger,74,37.585252
2023-07-01,LSTM,Charger,75,37.585253
2023-07-01,LSTM,Charger,76,33.0
2023-07-01,LSTM,Charger,77,37.585253
2023-07-01,LSTM,Charger,78,33.0
2023-07-01,LSTM,Charger,79,37.585253
2023-07-01,LSTM,Charger,80,29.706609
2023-07-01,LSTM,Charger,81,26.4
2023-07-01,LSTM,Charger,82,26.4
2023-07-01,LSTM,Charger,83,19.8
2023-07-01,LSTM,Charger,84,19.8
2023-07-01,LSTM,Charger,85,38.18
2023-07-01,LSTM,Charger,86,33.0
2023-07-01,LSTM,Charger,87,33.0
2023-07-01,LSTM,Charger,88,29.532
2023-07-01,LSTM,Charger,89,19.8
2023-07-01,LSTM,Charger,90,13.2
2023-07-01,LSTM,Charger,91,6.6
2023-07-01,LSTM,Charger,92,0.544
2023-07-01,LSTM,Charger,93,4.788
2023-07-01,LSTM,Charger,94,6.6
2023-07-01,LSTM,Charger,95,0.0
2023-07-01,LSTM,Charger,96,0.0
2023-07-01,TCN,EV,1,0.0
2023-07-01,TCN,EV,2,0.0
2023-07-01,TCN,EV,3,0.0
2023-07-01,TCN,EV,4,6.6
2023-07-01,TCN,EV,5,6.6
2023-07-01,TCN,EV,6,13.2
2023-07-01,TCN,EV,7,13.2
2023-07-01,TCN,EV,8,13.2
2023-07-01,TCN,EV,9,10.712
2023-07-01,TCN,EV,10,13.2
2023-07-01,TCN,EV,11,13.2
2023-07-01,TCN,EV,12,13.2
2023-07-01,TCN,EV,13,13.2
2023-07-01,TCN,EV,14,10.37271
2023-07-01,TCN,EV,15,15.106355
2023-07-01,TCN,EV,16,8.4863552
2023-07-01,TCN,EV,17,13.2
2023-07-01,TCN,EV,18,26.4
2023-07-01,TCN,EV,19,15.612
2023-07-01,TCN,EV,20,19.8
2023-07-01,TCN,EV,21,23.348
2023-07-01,TCN,EV,22,22.62729
2023-07-01,TCN,EV,23,26.4
2023-07-01,TCN,EV,24,26.4
2023-07-01,TCN,EV,25,6.6
2023-07-01,TCN,EV,26,26.4
2023-07-01,TCN,EV,27,26.4
2023-07-01,TCN,EV,28,39.6
2023-07-01,TCN,EV,29,33.0
2023-07-01,TCN,EV,30,42.717727
2023-07-01,TCN,EV,31,42.717727
2023-07-01,TCN,EV,32,42.717727
2023-07-01,TCN,EV,33,33.0
2023-07-01,TCN,EV,34,42.717727
2023-07-01,TCN,EV,35,28.566315
2023-07-01,TCN,EV,36,51.958904
2023-07-01,TCN,EV,37,51.958904
2023-07-01,TCN,EV,38,51.958904
2023-07-01,TCN,EV,39,46.579999
2023-07-01,TCN,EV,40,51.958904
2023-07-01,TCN,EV,41,52.476725
2023-07-01,TCN,EV,42,52.476725
2023-07-01,TCN,EV,43,56.28921
2023-07-01,TCN,EV,44,57.809781
2023-07-01,TCN,EV,45,57.809781
2023-07-01,TCN,EV,46,57.809781
2023-07-01,TCN,EV,47,62.510875
2023-07-01,TCN,EV,48,64.529815
2023-07-01,TCN,EV,49,64.529815
2023-07-01,TCN,EV,50,64.529815
2023-07-01,TCN,EV,51,64.529815
2023-07-01,TCN,EV,52,64.529815
2023-07-01,TCN,EV,53,64.529815
2023-07-01,TCN,EV,54,64.529815
2023-07-01,TCN,EV,55,64.973296
2023-07-01,TCN,EV,56,64.973296
2023-07-01,TCN,EV,57,64.973296
2023-07-01,TCN,EV,58,64.973296
2023-07-01,TCN,EV,59,64.973296
2023-07-01,TCN,EV,60,64.973296
2023-07-01,TCN,EV,61,64.973296
2023-07-01,TCN,EV,62,64.973296
2023-07-01,TCN,EV,63,64.973296
2023-07-01,TCN,EV,64,64.973296
2023-07-01,TCN,EV,65,39.239812
2023-07-01,TCN,EV,66,39.239812
2023-07-01,TCN,EV,67,39.239812
2023-07-01,TCN,EV,68,39.239812
2023-07-01,TCN,EV,69,39.239812
2023-07-01,TCN,EV,70,39.239812
2023-07-01,TCN,EV,71,39.239812
2023-07-01,TCN,EV,72,39.239812
2023-07-01,TCN,EV,73,43.303833
2023-07-01,TCN,EV,74,43.303833
2023-07-01,TCN,EV,75,43.303833
2023-07-01,TCN,EV,76,43.303833
2023-07-01,TCN,EV,77,43.303833
2023-07-01,TCN,EV,78,39.6
2023-07-01,TCN,EV,79,42.459747
2023-07-01,TCN,EV,80,33.896501
2023-07-01,TCN,EV,81,26.452
2023-07-01,TCN,EV,82,33.0
2023-07-01,TCN,EV,83,26.4
2023-07-01,TCN,EV,84,26.4
2023-07-01,TCN,EV,85,33.0
2023-07-01,TCN,EV,86,33.0
2023-07-01,TCN,EV,87,33.0
2023-07-01,TCN,EV,88,29.532
2023-07-01,TCN,EV,89,19.8
2023-07-01,TCN,EV,90,6.6
2023-07-01,TCN,EV,91,6.6
2023-07-01,TCN,EV,92,0.0
2023-07-01,TCN,EV,93,4.788
2023-07-01,TCN,EV,94,6.6
2023-07-01,TCN,EV,95,0.0
2023-07-01,TCN,EV,96,0.0
2023-07-01,TCN,Charger,1,0.0
2023-07-01,TCN,Charger,2,0.0
2023-07-01,TCN,Charger,3,0.0
2023-07-01,TCN,Charger,4,6.6
2023-07-01,TCN,Charger,5,6.6
2023-07-01,TCN,Charger,6,13.2
2023-07-01,TCN,Charger,7,13.2
2023-07-01,TCN,Charger,8,13.2
2023-07-01,TCN,Charger,9,13.2
2023-07-01,TCN,Charger,10,10.712
2023-07-01,TCN,Charger,11,13.2
2023-07-01,TCN,Charger,12,6.6
2023-07-01,TCN,Charger,13,19.8
2023-07-01,TCN,Charger,14,6.6
2023-07-01,TCN,Charger,15,6.6
2023-07-01,TCN,Charger,16,19.8
2023-07-01,TCN,Charger,17,19.8
2023-07-01,TCN,Charger,18,19.8
2023-07-01,TCN,Charger,19,23.348
2023-07-01,TCN,Charger,20,19.8
2023-07-01,TCN,Charger,21,24.600491
2023-07-01,TCN,Charger,22,19.8
