driver_id,session_start_time_la,session_end_time_la,total_energy_dispensed,station_name,port,type,AT,DT,ED
25052531,2023-07-03T17:20:01.0,2023-07-03T18:02:24.0,1.925,UCSD / SOM P602 2,1,weekday,17.34,18.03,1.925
596065,2023-07-03T17:50:34.0,2023-07-03T21:38:34.0,4.345,UCSD / RADY P357 2,1,weekday,17.84,21.63,4.345
37325801,2023-07-03T18:05:41.0,2023-07-03T21:47:06.0,22.493,UCSD / RADY P357 1,1,weekday,18.09,21.78,22.493
2150071,2023-07-03T18:18:51.0,2023-07-03T19:45:06.0,8.03,UCSD / GILMAN 2-4,2,weekday,18.3,19.75,8.03
2541371,2023-07-03T18:47:13.0,2023-07-03T21:24:30.0,5.355,UCSD / OSLER 4-1,2,weekday,18.79,21.4,5.355
34945401,2023-07-03T19:15:27.0,2023-07-03T20:34:02.0,3.926,UCSD / RADY P357 3,1,weekday,19.25,20.56,3.926
38466521,2023-07-03T19:16:31.0,2023-07-03T20:01:40.0,4.613,UCSD / SCHOLARS - 07,1,weekday,19.27,20.01,4.613
40212321,2023-07-03T19:54:14.0,2023-07-03T21:51:58.0,11.187,UCSD / MESA NUEVO 5,1,weekday,19.9,21.85,11.187
25052531,2023-07-03T20:13:23.0,2023-07-03T22:51:00.0,5.148,UCSD / ECPS EAST,1,weekday,20.22,22.85,5.148
37401141,2023-07-03T20:44:13.0,2023-07-03T22:11:58.0,4.517,UCSD / FACULTY CLUB,2,weekday,20.74,22.18,4.517
2541371,2023-07-03T21:46:58.0,2023-07-03T23:27:36.0,1.947,UCSD / OSLER 4-1,2,weekday,21.77,23.45,1.947
