date,task,model,anchor_slot,actual_lower_kwh,actual_upper_kwh,actual_occupied_equivalent,raw_predicted_lower_kwh,raw_predicted_upper_kwh,predicted_lower_kwh,predicted_upper_kwh,predicted_occupied_equivalent,seed
2023-07-06,EV,Ridge,64,0.0,0.0,0.0,14.501449584960938,22.02277374267578,14.083719253540039,22.34605598449707,1.5077372789382935,20260730
2023-07-06,EV,Ridge,80,0.0,0.0,0.0,22.800891876220703,23.559288024902344,23.090038299560547,23.885665893554688,0.8171526193618774,20260730
2023-07-06,EV,Ridge,84,0.0,0.0,0.0,23.941286087036133,23.881669998168945,23.802125930786133,24.242229461669922,0.3711215853691101,20260730
2023-07-06,EV,Ridge,96,0.0,0.0,0.0,24.366525650024414,24.366525650024414,24.954084396362305,24.954084396362305,0.09978008270263672,20260730
2023-07-07,EV,Ridge,32,0.0,0.0,0.0,1.4409793615341187,2.2280514240264893,1.225805401802063,2.342672824859619,0.12195661664009094,20260730
2023-07-07,EV,Ridge,48,0.0,0.0,0.0,3.5133140087127686,9.017108917236328,3.315070390701294,8.266633987426758,0.6755300760269165,20260730
2023-07-07,EV,Ridge,64,0.0,0.0,0.0,12.626259803771973,17.99396324157715,11.649267196655273,16.121633529663086,1.0119367837905884,20260730
2023-07-07,EV,Ridge,80,0.0,0.0,0.0,20.27725601196289,20.517101287841797,19.473329544067383,19.47519874572754,0.5946418046951294,20260730
2023-07-07,EV,Ridge,84,0.0,0.0,0.0,20.1541748046875,20.16815757751465,19.65886116027832,19.660730361938477,0.2446657121181488,20260730
2023-07-07,EV,Ridge,96,0.0,0.0,0.0,19.835325241088867,19.835325241088867,19.906389236450195,19.906389236450195,0.06226906180381775,20260730
2023-07-01,EV,DLinear,32,0.0,0.0,0.0,2.684476852416992,14.147046089172363,2.277808904647827,2.4526784420013428,0.06316234171390533,20260730
2023-07-01,EV,DLinear,48,0.0,0.0,0.0,4.24861478805542,16.486299514770508,2.551403522491455,4.4514241218566895,0.19937863945960999,20260730
2023-07-01,EV,DLinear,64,0.0,0.0,0.0,35.75282669067383,42.63979721069336,13.947796821594238,13.947796821594238,0.6380162239074707,20260730
2023-07-01,EV,DLinear,80,0.0,0.0,0.0,22.154970169067383,23.890663146972656,15.273154258728027,15.273154258728027,2.067528247833252,20260730
2023-07-01,EV,DLinear,84,0.0,0.0,0.0,25.59268569946289,56.637901306152344,15.273154258728027,15.273154258728027,0.272968053817749,20260730
2023-07-01,EV,DLinear,96,0.0,0.0,0.0,17.121597290039062,13.102643966674805,15.273154258728027,15.273154258728027,0.4346421957015991,20260730
2023-07-02,EV,DLinear,32,0.0,0.0,0.0,3.6680991649627686,15.292051315307617,3.379911422729492,4.402909755706787,0.14160951972007751,20260730
2023-07-02,EV,DLinear,48,0.0,0.0,0.0,5.318277835845947,11.037503242492676,4.629938125610352,7.725704193115234,0.3173025846481323,20260730
2023-07-02,EV,DLinear,64,0.0,0.0,0.0,32.836143493652344,39.72172927856445,7.609188079833984,9.770519256591797,0.9764562845230103,20260730
2023-07-02,EV,DLinear,80,0.0,0.0,0.0,10.438530921936035,32.414913177490234,9.770519256591797,9.770519256591797,2.0779948234558105,20260730
2023-07-02,EV,DLinear,84,0.0,0.0,0.0,9.179643630981445,44.210453033447266,9.770519256591797,9.770519256591797,0.012462766841053963,20260730
2023-07-02,EV,DLinear,96,0.0,0.0,0.0,-6.888180732727051,25.948463439941406,9.770519256591797,9.770519256591797,0.3068253695964813,20260730
2023-07-03,EV,DLinear,32,0.0,0.0,0.0,4.627285003662109,12.466411590576172,3.2616207599639893,3.2616207599639893,0.061773136258125305,20260730
2023-07-03,EV,DLinear,48,0.0,0.0,0.0,7.2568864822387695,16.200679779052734,7.2568864822387695,16.409988403320312,1.6664786338806152,20260730
2023-07-03,EV,DLinear,64,3.684000015258789,5.334000110626221,0.375,41.81663131713867,42.33814239501953,21.182331085205078,21.182331085205078,1.6309200525283813,20260730
