date,task,model,anchor_slot,actual_lower_kwh,actual_upper_kwh,actual_occupied_equivalent,raw_predicted_lower_kwh,raw_predicted_upper_kwh,predicted_lower_kwh,predicted_upper_kwh,predicted_occupied_equivalent,seed
2023-07-09,EV,FeasibleITransformer,64,0.0,0.0,0.0,36.004398345947266,40.90750503540039,36.004398345947266,40.90750503540039,3.6186885833740234,20260731
2023-07-09,EV,FeasibleITransformer,80,0.0,0.0,0.0,49.730342864990234,50.02073287963867,49.730342864990234,50.02073287963867,2.6323657035827637,20260731
2023-07-09,EV,FeasibleITransformer,84,0.0,0.0,0.0,57.32292175292969,57.432308197021484,57.32292175292969,57.432308197021484,1.3010414838790894,20260731
2023-07-09,EV,FeasibleITransformer,96,0.0,0.0,0.0,71.28899383544922,71.28899383544922,71.28899383544922,71.28899383544922,0.7376318573951721,20260731
2023-07-10,EV,FeasibleITransformer,32,0.0,0.0,0.0,1.267479658126831,3.3456103801727295,1.267479658126831,3.3456103801727295,0.5483644604682922,20260731
2023-07-10,EV,FeasibleITransformer,48,6.285999774932861,6.599999904632568,0.25,18.368515014648438,53.69269561767578,18.368515014648438,53.69269561767578,4.026060581207275,20260731
2023-07-10,EV,FeasibleITransformer,64,11.236000061035156,12.88599967956543,0.25,40.66611099243164,55.536903381347656,40.66611099243164,55.536903381347656,4.2109246253967285,20260731
2023-07-10,EV,FeasibleITransformer,80,36.029998779296875,39.2859992980957,1.0,60.89249038696289,61.48977279663086,60.89249038696289,61.48977279663086,2.606787919998169,20260731
2023-07-10,EV,FeasibleITransformer,84,39.33000183105469,39.33000183105469,0.5,69.87541198730469,70.00241088867188,69.87541198730469,70.00241088867188,1.4729100465774536,20260731
2023-07-10,EV,FeasibleITransformer,96,39.33000183105469,39.33000183105469,0.0,83.49833679199219,83.49833679199219,83.49833679199219,83.49833679199219,0.7151084542274475,20260731
2023-07-11,EV,FeasibleITransformer,32,0.0,4.949999809265137,0.09375,1.3073137998580933,3.1629905700683594,1.3073137998580933,3.1629905700683594,0.5851399302482605,20260731
2023-07-11,EV,FeasibleITransformer,48,2.7079999446868896,31.350000381469727,1.0,25.35211753845215,68.86197662353516,25.35211753845215,68.86197662353516,4.346055507659912,20260731
2023-07-11,EV,FeasibleITransformer,64,29.107999801635742,39.007999420166016,1.0,45.081687927246094,70.20246124267578,45.081687927246094,70.20246124267578,5.205519676208496,20260731
2023-07-11,EV,FeasibleITransformer,80,41.75899887084961,42.30799865722656,0.5,72.05416107177734,73.46720123291016,72.05416107177734,73.46720123291016,2.6642539501190186,20260731
2023-07-11,EV,FeasibleITransformer,84,43.409000396728516,43.409000396728516,0.25,84.03030395507812,84.1583480834961,84.03030395507812,84.1583480834961,1.915224552154541,20260731
2023-07-11,EV,FeasibleITransformer,96,43.409000396728516,43.409000396728516,0.0,97.54611206054688,97.54611206054688,97.54611206054688,97.54611206054688,0.6897318363189697,20260731
2023-07-12,EV,FeasibleITransformer,32,0.0,0.0,0.0,0.9087709784507751,4.05007266998291,0.9087709784507751,4.05007266998291,0.5994394421577454,20260731
2023-07-12,EV,FeasibleITransformer,48,0.0,5.921000003814697,0.875,23.35348892211914,72.38554382324219,23.35348892211914,72.38554382324219,4.304980278015137,20260731
2023-07-12,EV,FeasibleITransformer,64,5.921000003814697,13.889999389648438,1.1875,48.27106475830078,74.1265869140625,48.27106475830078,74.1265869140625,6.165865421295166,20260731
2023-07-12,EV,FeasibleITransformer,80,13.889999389648438,13.889999389648438,0.3125,82.67638397216797,83.49042510986328,82.67638397216797,83.49042510986328,2.4151203632354736,20260731
2023-07-12,EV,FeasibleITransformer,84,13.889999389648438,13.889999389648438,0.0,93.9694595336914,94.04292297363281,93.9694595336914,94.04292297363281,1.7614303827285767,20260731
